Price,Bedrooms,Bathrooms,Square Footage,Latitude,Longitude,Acreage,Garage,Parking,Fireplace,Waterfront,Pool,Garden,Balcony,log_price
1168000.0,3.0,3.0,1282.0,49.2409332,-123.0581436,0.0,Yes,Yes,No,No,No,No,No,13.970804298534327
1199000.0,1.0,1.0,527.0,49.2887479,-123.1314468,0.0,Yes,Yes,No,No,No,No,No,13.99699926803766
1300000.0,2.0,2.0,913.0,49.2817113,-123.1239001,0.0,Yes,Yes,No,No,No,No,No,14.077875591662238
3880000.0,5.0,4.0,4025.0,49.2122993,-123.1254878,0.2,Yes,No,Yes,No,No,No,No,15.171345969331382
499000.0,1.0,1.0,656.0,49.2547997,-123.0865135,0.0,Yes,Yes,Yes,No,No,No,No,13.120363378739663
2299000.0,6.0,3.0,2308.0,49.2242388,-123.0326797,0.12,Yes,Yes,No,No,No,No,No,14.64798523871695
4380000.0,2.0,3.0,2441.0,49.2859438,-123.1238552,0.0,Yes,No,No,No,No,No,No,15.292559510663105
2188000.0,6.0,3.0,2767.0,49.2644725,-123.0375818,0.09,No,No,Yes,No,No,No,No,14.598498899562296
1638888.0,4.0,2.0,1708.0,49.2230897,-123.1021427,0.08,Yes,Yes,No,No,No,No,No,14.30952913121049
1588000.0,3.0,3.0,1315.0,49.2466521,-123.0751838,0.03,Yes,No,No,No,No,No,No,14.277986550511942
7800000.0,6.0,7.0,4950.0,49.2362681,-123.1173449,0.19,Yes,No,No,No,No,No,No,15.86963441986494
2690000.0,5.0,3.0,1958.0,49.2482497,-123.0737041,0.08,Yes,No,No,No,No,No,No,14.805052123325165
7800000.0,6.0,2.0,2225.0,49.2371083,-123.1173152,0.19,Yes,No,No,No,No,No,No,15.86963441986494
7800000.0,6.0,6.0,4927.0,49.2357643,-123.1173594,0.19,Yes,No,No,No,No,No,No,15.86963441986494
1248000.0,2.0,2.0,999.0,49.2599842,-123.1204298,0.0,Yes,No,No,No,No,No,No,14.03705362919324
1289900.0,2.0,2.0,912.0,49.2749667,-123.1153764,0.0,Yes,Yes,No,No,No,No,No,14.070076029206822
889000.0,2.0,1.0,723.0,49.2789566,-123.1220866,0.0,Yes,No,No,No,No,No,No,13.697853639354802
1850000.0,6.0,2.0,1924.0,49.2482498,-123.0749528,0.0,Yes,No,No,No,No,No,No,14.430696737594902
4800000.0,8.0,7.0,2288.0,49.227591,-123.1272611,0.17,Yes,Yes,Yes,No,No,No,No,15.38412668421143
1729900.0,2.0,3.0,1434.0,49.2795513,-123.1193972,0.0,Yes,Yes,No,No,No,No,No,14.363574739402997
929000.0,2.0,2.0,874.0,49.2780963,-123.1156255,0.0,Yes,Yes,No,No,No,No,No,13.74186509422166
1888000.0,3.0,3.0,1332.0,49.2762666,-123.1289805,0.0,Yes,No,No,No,No,No,No,14.45102915534846
625000.0,1.0,1.0,756.0,49.2825764,-123.1037339,0.0,Yes,No,Yes,No,No,No,No,13.345508528717259
858000.0,2.0,2.0,718.0,49.2795513,-123.1193972,0.0,Yes,Yes,No,No,No,No,No,13.662360543970586
550000.0,1.0,1.0,452.0,49.2113577,-123.1165218,0.0,No,No,No,No,No,No,No,13.217675375388819
1170000.0,2.0,2.0,1244.0,49.2784802,-123.1170359,0.0,Yes,Yes,Yes,No,No,No,No,13.972515161474428
1708000.0,3.0,2.0,2179.0,49.2117279,-123.0783944,0.13,Yes,Yes,No,No,No,No,No,14.350834238810574
7990000.0,6.0,7.0,6257.0,49.2516556,-123.1321531,0.22,Yes,No,Yes,No,No,No,No,15.893701442898895
1979000.0,3.0,1.0,1564.0,49.2129337,-123.1068788,0.08,Yes,No,Yes,No,No,No,No,14.498102729890284
2300000.0,3.0,2.0,1322.0,49.2336921,-123.112329,0.0,Yes,Yes,No,No,No,No,No,14.648420115681892
4000000.0,3.0,2.0,1328.0,49.2360359,-123.037246,0.08,No,No,No,No,No,No,No,15.201805169084134
1299900.0,2.0,2.0,1257.0,49.2705806,-123.1391261,0.0,Yes,Yes,Yes,No,No,No,No,14.07779866568576
1980000.0,6.0,2.0,2115.0,49.2312622,-123.0733605,0.09,No,Yes,Yes,No,No,No,No,14.498607907721096
568000.0,1.0,1.0,550.0,49.2778739,-123.1265208,0.0,Yes,No,No,No,No,No,No,13.249878458265119
1538000.0,2.0,3.0,1175.0,49.2691185,-123.111521,0.0,Yes,Yes,No,No,No,No,No,14.245994079242573
1798000.0,3.0,3.0,1500.0,49.2200852,-123.0847879,0.09,Yes,Yes,No,No,No,No,No,14.402186050187074
1850000.0,6.0,3.0,2412.0,49.2215015,-123.0675426,0.08,No,No,No,No,No,No,No,14.430696737594902
618000.0,1.0,1.0,549.0,49.2777455,-123.1180054,0.0,Yes,Yes,No,No,No,No,No,13.334245354561496
1499000.0,2.0,2.0,1149.0,49.273368,-123.1227483,0.0,Yes,Yes,No,No,No,No,No,14.22030944419592
6190000.0,5.0,4.0,2941.0,49.2267216,-123.1445821,0.25,Yes,Yes,Yes,No,No,No,No,15.638445806211655
899999.0,2.0,2.0,860.0,49.2816882,-123.12427,0.0,Yes,Yes,No,No,No,No,No,13.710150042306449
1648000.0,2.0,2.0,1173.0,49.2736185,-123.1281195,0.0,Yes,Yes,No,No,No,No,No,14.315073596247487
1800000.0,2.0,1.0,1712.0,49.2411867,-123.0712488,0.09,Yes,No,No,No,No,No,No,14.403297778421795
2680000.0,3.0,1.0,934.0,49.2365569,-123.0499361,0.12,Yes,No,No,No,No,No,No,14.801327725621299
3588000.0,8.0,7.0,3502.0,49.2322886,-123.1025372,0.09,No,Yes,Yes,No,No,No,No,15.093105780867585
1218000.0,1.0,1.0,685.0,49.2837052,-123.1190324,0.0,Yes,Yes,Yes,No,No,No,No,14.012721548269704
1199000.0,2.0,2.0,960.0,49.2745896,-123.1275628,0.0,Yes,Yes,No,No,No,No,No,13.99699926803766
3380000.0,6.0,3.0,2630.0,49.2404984,-123.0699564,0.2,Yes,No,No,No,No,No,No,15.033386563317146
2180000.0,3.0,2.0,1262.0,49.2129234,-123.1158212,0.0,Yes,No,No,No,No,No,No,14.594835893480763
977888.0,2.0,2.0,842.0,49.2112675,-123.0897125,0.0,Yes,Yes,No,No,No,No,No,13.793151445643176
779000.0,1.0,1.0,613.0,49.277056,-123.128843,0.0,Yes,Yes,No,No,No,No,No,13.565767608549109
699900.0,1.0,1.0,532.0,49.277056,-123.128843,0.0,Yes,Yes,No,No,No,No,No,13.45869417545215
2400000.0,5.0,2.0,1830.0,49.2504646,-123.049191,0.08,Yes,No,Yes,No,No,No,No,14.690979711984754
1889000.0,2.0,2.0,972.0,49.2696596,-123.1099025,0.0,Yes,Yes,No,No,No,No,No,14.451558675864131
3200000.0,6.0,3.0,1777.0,49.2356858,-123.0348356,0.08,Yes,No,Yes,No,No,No,No,14.978661680269907
599000.0,1.0,1.0,608.0,49.2791969,-123.1002252,0.0,No,No,No,No,No,No,No,13.303018546545275
4180000.0,4.0,4.0,3307.0,49.2443899,-123.1308731,0.14,Yes,No,Yes,No,No,No,No,15.24582204373536
3000000.0,6.0,2.0,1594.0,49.2407933,-123.0453691,0.09,Yes,Yes,No,No,No,No,No,14.914123179965662
2780000.0,2.0,3.0,1413.0,49.2783152,-123.1284659,0.0,Yes,Yes,No,No,No,No,No,14.837961845378985
3200000.0,6.0,3.0,1940.0,49.235774,-123.0347491,0.07,Yes,No,Yes,No,No,No,No,14.978661680269907
1148000.0,2.0,2.0,907.0,49.2699242,-123.1041392,0.0,Yes,Yes,No,No,No,No,No,13.95353272694141
1068000.0,1.0,1.0,789.0,49.2745896,-123.1275628,0.0,Yes,Yes,No,No,No,No,No,13.881299234831427
715000.0,2.0,2.0,1247.0,49.2072471,-123.0445851,0.0,Yes,No,No,No,No,No,No,13.480039220276565
3750000.0,4.0,2.0,2050.0,49.2343879,-123.0314129,0.11,Yes,No,Yes,No,No,No,No,15.137266664613225
4380000.0,4.0,3.0,3856.0,49.2111616,-123.069504,0.35,No,No,No,No,No,No,No,15.292559510663105
3049000.0,7.0,4.0,3182.0,49.2095702,-123.1425344,0.12,Yes,No,Yes,No,No,No,No,14.930324553946724
2298000.0,6.0,2.0,2360.0,49.2114342,-123.0959027,0.17,Yes,Yes,Yes,No,No,No,No,14.647550172551753
1598000.0,4.0,1.0,1290.0,49.2392219,-123.0495528,0.08,No,Yes,No,No,No,No,No,14.28426403109039
3875000.0,3.0,3.0,3571.0,49.2746634,-123.1499077,0.09,No,No,No,No,No,No,No,15.170056478834066
1180000.0,2.0,2.0,870.0,49.2171695,-123.1156563,0.0,Yes,Yes,No,No,No,No,No,13.981025843899115
5678000.0,6.0,5.0,4529.0,49.2373903,-123.1495152,0.22,Yes,No,No,No,No,No,No,15.55210979213339
799000.0,2.0,2.0,865.0,49.2762497,-123.1172566,0.0,Yes,Yes,No,No,No,No,No,13.591117476312084
1699000.0,2.0,2.0,1269.0,49.2903049,-123.1267649,0.0,Yes,Yes,Yes,No,No,No,No,14.345550989235415
5000000.0,3.0,4.0,2113.0,49.2837052,-123.1190324,0.0,Yes,Yes,Yes,No,No,No,No,15.424948670398354
2800000.0,6.0,3.0,2600.0,49.2498135,-123.0394167,0.11,Yes,Yes,Yes,No,No,No,No,14.845130332288226
1168000.0,2.0,2.0,886.0,49.2762666,-123.1289805,0.0,Yes,No,No,No,No,No,No,13.970804298534327
4980000.0,7.0,3.0,2878.0,49.2465093,-123.1243679,0.14,Yes,No,No,No,No,No,No,15.42094064980403
4980000.0,3.0,2.0,2032.0,49.2465055,-123.1241584,0.14,Yes,Yes,No,No,No,No,No,15.42094064980403
699000.0,1.0,1.0,532.0,49.2696596,-123.1099025,0.0,Yes,Yes,No,No,No,No,No,13.457407451830088
588000.0,2.0,2.0,696.0,49.2593476,-123.0779632,0.0,No,No,No,No,No,No,No,13.28448392755959
3900000.0,5.0,3.0,1833.0,49.2260119,-123.104973,0.11,Yes,No,No,No,No,No,No,15.176487367510099
758000.0,2.0,2.0,704.0,49.2593476,-123.0779632,0.0,No,No,No,No,No,No,No,13.538439983884853
2499900.0,5.0,3.0,3000.0,49.2252387,-123.0926426,0.1,No,No,No,No,No,No,No,14.731761689054329
1190000.0,2.0,2.0,1088.0,49.2244216,-123.1171561,0.0,Yes,Yes,No,No,No,No,No,13.989464705423494
3300000.0,5.0,3.0,2550.0,49.239681,-123.0497037,0.12,Yes,Yes,Yes,No,No,No,No,15.009433329466965
1719900.0,2.0,2.0,985.0,49.276468,-123.1297617,0.0,Yes,Yes,No,No,No,No,No,14.357777288993567
888000.0,1.0,1.0,577.0,49.2455089,-123.1184141,0.0,Yes,Yes,No,No,No,No,No,13.6967281480998
1888000.0,3.0,3.0,1204.0,49.2460514,-123.1170861,0.0,No,Yes,No,No,No,No,No,14.45102915534846
350000.0,2.0,1.0,595.0,49.2783263,-123.1162094,0.0,No,No,No,No,No,No,No,12.765691290604371
1998800.0,2.0,2.0,1232.0,49.2202174,-123.1428627,0.0,Yes,No,No,No,No,No,No,14.508058058752242
3190000.0,3.0,3.0,1612.0,49.28684,-123.12415,0.0,No,Yes,No,No,No,No,No,14.975531788240602
4480000.0,2.0,3.0,2838.0,49.2929533,-123.1320074,0.0,No,Yes,No,No,No,No,No,15.315133827605429
2999000.0,4.0,3.0,3018.0,49.2149874,-123.1235724,0.13,Yes,Yes,Yes,No,No,No,No,14.913789791175573
1888000.0,4.0,4.0,1419.0,49.2213371,-123.1497884,0.0,No,No,No,No,No,No,No,14.45102915534846
1898000.0,5.0,2.0,1853.0,49.250344,-123.0542378,0.09,No,No,No,No,No,No,No,14.456311785022262
1249900.0,2.0,1.0,725.0,49.2907836,-123.1297778,0.0,Yes,Yes,No,No,No,No,No,14.038574906141998
5680000.0,6.0,8.0,6578.0,49.2437368,-123.1450556,0.23,No,No,Yes,No,No,No,No,15.552461966753656
4000000.0,7.0,2.0,2698.0,49.2622329,-123.0370526,0.11,Yes,Yes,No,No,No,No,No,15.201805169084134
1236000.0,2.0,2.0,948.0,49.2339718,-123.1201381,0.0,Yes,Yes,No,No,No,No,No,14.027391726060934
2999000.0,3.0,2.0,1244.0,49.2762229,-123.1310844,0.0,Yes,Yes,No,No,No,No,No,14.913789791175573
7000000.0,4.0,4.0,3046.0,49.2929534,-123.1320074,0.0,Yes,Yes,Yes,No,No,No,No,15.76142084987672
968800.0,2.0,2.0,766.0,49.2207872,-123.14121,0.0,Yes,Yes,No,No,No,No,No,13.783814503425276
7688000.0,5.0,5.0,5055.0,49.2561794,-123.1417698,0.37,No,No,Yes,No,No,No,No,15.855171359705098
845000.0,2.0,2.0,884.0,49.2797761,-123.1055799,0.0,Yes,Yes,No,No,No,No,No,13.647093089770562
1599000.0,5.0,4.0,1387.0,49.2184475,-123.0958689,0.09,Yes,No,Yes,No,No,No,No,14.284889617206765
1649000.0,2.0,2.0,1028.0,49.2769244,-123.1232442,0.0,Yes,Yes,No,No,No,No,No,14.31568020796969
4900000.0,5.0,5.0,3864.0,49.2477235,-123.1182223,0.17,Yes,Yes,Yes,No,No,No,No,15.404745967162468
568900.0,1.0,1.0,663.0,49.2495505,-123.128026,0.0,Yes,Yes,Yes,No,No,No,No,13.251461708515363
4388000.0,7.0,4.0,3491.0,49.2227348,-123.1241668,0.19,Yes,No,Yes,No,No,No,No,15.294384328271489
3999000.0,6.0,4.0,3300.0,49.2279216,-123.1272503,0.17,Yes,No,Yes,No,No,No,No,15.20155513789144
1920000.0,4.0,3.0,2183.0,49.2464073,-123.0261284,0.08,Yes,No,Yes,No,No,No,No,14.467836264837162
2999000.0,4.0,3.0,2778.0,49.2625879,-123.0652978,0.09,Yes,No,Yes,No,No,No,No,14.913789791175573
2599000.0,6.0,2.0,2240.0,49.2261597,-123.054078,0.11,Yes,Yes,Yes,No,No,No,No,14.770637698386924
6999000.0,5.0,5.0,8705.0,49.2658051,-123.103947,0.14,Yes,No,Yes,No,No,No,No,15.76127798254922
3500000.0,8.0,4.0,3621.0,49.2332444,-123.0433758,0.13,Yes,Yes,Yes,No,No,No,No,15.068273812173887
2048000.0,2.0,2.0,1203.0,49.2707257,-123.1037511,0.0,No,Yes,No,No,No,No,No,14.532374753422665
1475000.0,3.0,2.0,1502.0,49.2634613,-123.0713403,0.06,No,No,No,No,No,No,No,14.204169225721929
7580000.0,6.0,8.0,5468.0,49.2481732,-123.1479308,0.18,Yes,No,Yes,No,No,No,No,15.841023889544667
1190000.0,2.0,3.0,1100.0,49.277056,-123.128843,0.0,Yes,Yes,No,No,No,No,No,13.989464705423494
4000000.0,6.0,2.0,2101.0,49.235952,-123.0378174,0.07,No,Yes,No,No,No,No,No,15.201805169084134
3300000.0,4.0,3.0,1590.0,49.2699242,-123.1041392,0.0,Yes,Yes,No,No,No,No,No,15.009433329466965
739900.0,1.0,1.0,632.0,49.2770552,-123.12504,0.0,Yes,Yes,No,No,No,No,No,13.51427167244672
563000.0,1.0,1.0,451.0,49.2113352,-123.1165317,0.0,No,Yes,No,No,No,No,No,13.241036683319184
4000000.0,9.0,4.0,1852.0,49.2357298,-123.0380401,0.07,Yes,No,Yes,No,No,No,No,15.201805169084134
4100000.0,7.0,5.0,2003.0,49.2358729,-123.0378915,0.07,No,No,No,No,No,No,No,15.226497775576945
1875000.0,7.0,4.0,2528.0,49.2301356,-123.0310181,0.1,Yes,Yes,Yes,No,No,No,No,14.444119750719839
3800000.0,5.0,3.0,2359.0,49.2691184,-123.0345236,0.12,Yes,Yes,Yes,No,No,No,No,15.150511887854474
3800000.0,5.0,3.0,2385.0,49.2691193,-123.0346942,0.12,Yes,Yes,Yes,No,No,No,No,15.150511887854474
2850000.0,4.0,2.0,2229.0,49.2569102,-123.0342489,0.09,Yes,Yes,Yes,No,No,No,No,14.862829903121964
4000000.0,5.0,5.0,3094.0,49.26225,-123.042897,0.11,No,No,Yes,No,No,No,No,15.201805169084134
4780000.0,3.0,3.0,2387.0,49.2859438,-123.1238552,0.0,Yes,Yes,Yes,No,No,No,No,15.379951313672638
4000000.0,4.0,2.0,2008.0,49.2361032,-123.0376678,0.07,No,No,No,No,No,No,No,15.201805169084134
4000000.0,3.0,2.0,1778.0,49.2360258,-123.0377447,0.07,No,No,No,No,No,No,No,15.201805169084134
4000000.0,6.0,3.0,1755.0,49.2359666,-123.0373442,0.08,No,No,No,No,No,No,No,15.201805169084134
4100000.0,6.0,4.0,2237.0,49.2357991,-123.0379743,0.07,Yes,No,No,No,No,No,No,15.226497775576945
2080000.0,2.0,3.0,1424.0,49.2903969,-123.1266059,0.0,Yes,Yes,Yes,No,No,No,No,14.547878932446617
1999999.0,2.0,2.0,1429.0,49.2913616,-123.1286793,0.0,Yes,Yes,Yes,No,No,No,No,14.508657738524219
1488000.0,2.0,2.0,1039.0,49.2749484,-123.1140814,0.0,Yes,Yes,No,No,No,No,No,14.212944166417959
750000.0,1.0,1.0,570.0,49.2234639,-123.1178132,0.0,Yes,Yes,No,No,No,No,No,13.527829818844937
988800.0,2.0,2.0,992.0,49.2826163,-123.1079584,0.0,Yes,Yes,No,No,No,No,No,13.804248377011913
1699900.0,3.0,2.0,1248.0,49.2202504,-123.1427885,0.0,Yes,Yes,No,No,No,No,No,14.346080572036586
399900.0,1.0,1.0,585.0,49.2889678,-123.1407758,0.0,Yes,Yes,No,No,No,No,No,12.89897229545694
2799000.0,2.0,2.0,1915.0,49.2837052,-123.1190324,0.0,Yes,No,Yes,No,No,No,No,14.844773125767981
1666000.0,3.0,2.0,1367.0,49.2401905,-123.1172699,0.0,Yes,Yes,No,No,No,No,No,14.32593670194884
3980000.0,7.0,7.0,4075.0,49.2875826,-123.1308261,0.0,Yes,Yes,No,No,No,No,No,15.19679262851687
1768000.0,2.0,2.0,1349.0,49.288694,-123.1251258,0.0,Yes,Yes,No,No,No,No,No,14.385360087790426
1849000.0,4.0,4.0,1777.0,49.2140079,-123.0766403,0.0,Yes,Yes,No,No,No,No,No,14.430156051201998
599000.0,1.0,1.0,678.0,49.2357428,-123.029469,0.0,Yes,No,No,No,No,No,No,13.303018546545275
4000000.0,3.0,2.0,1566.0,49.2361797,-123.0375909,0.07,Yes,Yes,Yes,No,No,No,No,15.201805169084134
4000000.0,4.0,3.0,1851.0,49.2362517,-123.0375072,0.07,No,No,No,No,No,No,No,15.201805169084134
2438000.0,3.0,3.0,1434.0,49.2775161,-123.116534,0.0,Yes,Yes,No,No,No,No,No,14.706688999195542
500000.0,1.0,1.0,625.0,49.2796324,-123.0700048,0.0,Yes,No,Yes,No,No,No,No,13.122365377402328
1279900.0,2.0,2.0,836.0,49.2783152,-123.1284659,0.0,Yes,Yes,No,No,No,No,No,14.062293289154617
3000000.0,3.0,2.0,1755.0,49.2335114,-123.1076278,0.09,Yes,No,No,No,No,No,No,14.914123179965662
1339000.0,2.0,2.0,1347.0,49.2894005,-123.1308302,0.0,Yes,Yes,No,No,No,No,No,14.10743437149902
1088890.0,2.0,2.0,938.0,49.2788252,-123.1077788,0.0,Yes,Yes,Yes,No,No,No,No,13.900670305078211
4000000.0,4.0,2.0,1633.0,49.2363282,-123.037429,0.07,No,No,No,No,No,No,No,15.201805169084134
549000.0,1.0,1.0,440.0,49.2385963,-123.0310474,0.0,Yes,Yes,No,No,No,No,No,13.215855541983634
7880000.0,4.0,4.0,4220.0,49.2527973,-123.1308592,0.45,Yes,No,Yes,No,No,No,No,15.879838588737607
2190000.0,2.0,2.0,972.0,49.2696596,-123.1099025,0.0,Yes,Yes,No,No,No,No,No,14.599412558413583
899000.0,2.0,2.0,869.0,49.2791605,-123.1070402,0.0,Yes,Yes,No,No,No,No,No,13.70903942580019
1849000.0,4.0,4.0,1777.0,49.2138518,-123.0766853,0.0,No,No,No,No,No,No,No,14.430156051201998
3000000.0,5.0,3.0,2500.0,49.2715732,-123.0446646,0.09,No,Yes,No,No,No,No,No,14.914123179965662
1298000.0,2.0,2.0,899.0,49.2331069,-123.1137068,0.0,Yes,No,No,No,No,No,No,14.0763359466619
2700000.0,5.0,2.0,1261.0,49.256818,-123.0342509,0.09,Yes,No,No,No,No,No,No,14.80876270134486
1788000.0,2.0,2.0,970.0,49.2696596,-123.1099025,0.0,Yes,Yes,No,No,No,No,No,14.396608793999556
3000000.0,9.0,5.0,2225.0,49.2714806,-123.0446632,0.09,No,No,No,No,No,No,No,14.914123179965662
1392000.0,5.0,3.0,1174.0,49.2630954,-123.0743778,0.09,Yes,No,No,No,No,No,No,14.14625283826705
1499000.0,2.0,2.0,1042.0,49.2775161,-123.116534,0.0,Yes,Yes,No,No,No,No,No,14.22030944419592
3380000.0,7.0,5.0,3760.0,49.2250899,-123.1288183,0.15,Yes,No,Yes,No,No,No,No,15.033386563317146
5000000.0,5.0,4.0,3040.0,49.2352626,-123.1110637,0.13,Yes,No,Yes,No,No,No,No,15.424948670398354
5500000.0,5.0,2.0,1814.0,49.2364236,-123.0372874,0.12,No,No,No,No,No,No,No,15.520258832020865
749900.0,2.0,1.0,619.0,49.277056,-123.128843,0.0,Yes,Yes,No,No,No,No,No,13.527696476799726
5180000.0,3.0,2.0,4069.0,49.2485948,-123.1484802,0.21,Yes,No,No,No,No,No,No,15.46031580728584
500000.0,1.0,1.0,448.0,49.2334779,-123.03619,0.0,Yes,Yes,No,No,No,No,No,13.122365377402328
449000.0,1.0,1.0,448.0,49.2334779,-123.03619,0.0,No,No,No,No,No,No,No,13.014780393893403
2860000.0,3.0,3.0,2235.0,49.2340579,-123.1231705,0.0,Yes,Yes,No,No,No,No,No,14.866332532446323
1799000.0,7.0,2.0,2130.0,49.2494221,-123.0662071,0.08,No,No,No,No,No,No,No,14.402742068796885
3195000.0,7.0,3.0,2910.0,49.2598376,-123.072001,0.09,Yes,Yes,No,No,No,No,No,14.97709795878277
3300000.0,5.0,3.0,2490.0,49.2396091,-123.0495251,0.11,Yes,No,Yes,No,No,No,No,15.009433329466965
2560000.0,2.0,2.0,1725.0,49.2837052,-123.1190324,0.0,Yes,Yes,Yes,No,No,No,No,14.75551820708067
1698000.0,4.0,2.0,1641.0,49.2305783,-123.0640868,0.09,Yes,No,Yes,No,No,No,No,14.344962234781407
1688000.0,2.0,2.0,892.0,49.2762229,-123.1310844,0.0,Yes,Yes,Yes,No,No,No,No,14.339055546554926
649999.0,1.0,1.0,751.0,49.2825246,-123.1079584,0.0,No,No,No,No,No,No,No,13.38472764187182
1650000.0,2.0,2.0,892.0,49.2762229,-123.1310844,0.0,Yes,Yes,Yes,No,No,No,No,14.316286451937186
5280000.0,6.0,4.0,4681.0,49.2317497,-123.1468085,0.22,Yes,No,Yes,No,No,No,No,15.479436845076366
650000.0,1.0,1.0,500.0,49.2749667,-123.1153764,0.0,Yes,Yes,No,No,No,No,No,13.384729180332174
2138800.0,3.0,3.0,1647.0,49.2173399,-123.1126684,0.0,Yes,Yes,No,No,No,No,No,14.575755949608503
5299000.0,4.0,3.0,3909.0,49.2338207,-123.1473053,0.21,Yes,No,Yes,No,No,No,No,15.483028870189733
988000.0,2.0,2.0,810.0,49.2112586,-123.0909951,0.0,Yes,Yes,No,No,No,No,No,13.803438988875241
1499900.0,3.0,2.0,1018.0,49.2202402,-123.1436521,0.0,Yes,Yes,No,No,No,No,No,14.220909663894343
629000.0,1.0,1.0,539.0,49.2342836,-123.0241994,0.0,Yes,Yes,No,No,No,No,No,13.351888125506433
1288000.0,1.0,1.0,684.0,49.2837052,-123.1190324,0.0,Yes,No,No,No,No,No,No,14.06860196204365
1288000.0,2.0,2.0,976.0,49.2727408,-123.1211327,0.0,Yes,Yes,No,No,No,No,No,14.06860196204365
849900.0,2.0,2.0,777.0,49.2792468,-123.1255314,0.0,Yes,Yes,No,No,No,No,No,13.652875151095039
4300000.0,2.0,3.0,2439.0,49.2892582,-123.1209715,0.0,Yes,No,Yes,No,No,No,No,15.274125813221904
4500000.0,3.0,2.0,1709.0,49.2353971,-123.1110556,0.13,Yes,No,Yes,No,No,No,No,15.319588176962746
4890000.0,6.0,6.0,4600.0,49.2184564,-123.1295883,0.17,Yes,No,Yes,No,No,No,No,15.40270306595001
919900.0,2.0,2.0,718.0,49.2795513,-123.1193972,0.0,Yes,Yes,No,No,No,No,No,13.73202133453934
749000.0,1.0,1.0,500.0,49.2749667,-123.1153764,0.0,Yes,No,No,No,No,No,No,13.52649559761195
1299000.0,2.0,2.0,880.0,49.2749667,-123.1153764,0.0,Yes,Yes,No,No,No,No,No,14.07710606547538
2990000.0,5.0,5.0,2837.0,49.212085,-123.1185824,0.18,Yes,No,No,No,No,No,No,14.910784279814974
3299999.0,4.0,2.0,1995.0,49.2178906,-123.0787584,0.08,Yes,Yes,Yes,No,No,No,No,15.009433026436708
2260000.0,3.0,3.0,1431.0,49.2775161,-123.116534,0.0,Yes,Yes,No,No,No,No,No,14.630875813726247
2868000.0,3.0,3.0,1610.0,49.276468,-123.1297617,0.0,Yes,Yes,No,No,No,No,No,14.869125829376623
3800000.0,6.0,4.0,1972.0,49.239002,-123.0293613,0.08,Yes,Yes,Yes,No,No,No,No,15.150511887854474
1288000.0,2.0,2.0,869.0,49.2202504,-123.1427885,0.0,Yes,Yes,No,No,No,No,No,14.06860196204365
4300000.0,5.0,5.0,3020.0,49.2636474,-123.0858534,0.09,No,No,No,No,No,No,No,15.274125813221904
798000.0,1.0,1.0,500.0,49.2749667,-123.1153764,0.0,Yes,Yes,No,No,No,No,No,13.589865129563993
3980000.0,4.0,3.0,2528.0,49.2897858,-123.1224369,0.0,Yes,Yes,Yes,No,No,No,No,15.19679262851687
898000.0,1.0,1.0,560.0,49.2743436,-123.1271402,0.0,No,No,No,No,No,No,No,13.707926460869462
7250000.0,6.0,12.0,10426.0,49.2776212,-123.1248948,0.07,No,No,No,No,No,No,No,15.796512164761882
759000.0,2.0,2.0,710.0,49.2840532,-123.1132837,0.0,Yes,No,No,No,No,No,No,13.539758373899955
639000.0,2.0,1.0,632.0,49.2323428,-123.031443,0.0,Yes,No,No,No,No,No,No,13.367661298303675
4000000.0,3.0,2.0,2000.0,49.2363373,-123.0369398,0.08,No,No,Yes,No,No,No,No,15.201805169084134
4000000.0,4.0,2.0,1900.0,49.2358892,-123.0373943,0.08,No,No,No,No,No,No,No,15.201805169084134
4000000.0,6.0,2.0,1910.0,49.2358127,-123.0374698,0.08,No,No,No,No,No,No,No,15.201805169084134
4000000.0,5.0,2.0,1800.0,49.2362626,-123.0370209,0.08,No,No,No,No,No,No,No,15.201805169084134
658000.0,1.0,1.0,581.0,49.2094686,-123.1417292,0.0,Yes,Yes,No,No,No,No,No,13.396961730063138
2380000.0,2.0,2.0,1329.0,49.2435663,-123.15168,0.0,Yes,Yes,Yes,No,No,No,No,14.682611465815636
1599900.0,3.0,2.0,1126.0,49.2263643,-123.1213458,0.0,Yes,Yes,No,No,No,No,No,14.285452310295673
759000.0,1.0,1.0,559.0,49.288947,-123.1263216,0.0,Yes,Yes,Yes,No,No,No,No,13.539758373899955
2249000.0,2.0,2.0,1410.0,49.2754374,-123.1313165,0.0,Yes,Yes,Yes,No,No,No,No,14.625996675583417
1738000.0,3.0,3.0,1680.0,49.2141728,-123.1109898,0.0,Yes,Yes,No,No,No,No,No,14.368246160181302
2888000.0,6.0,5.0,2401.0,49.2178765,-123.0783305,0.1,No,No,Yes,No,No,No,No,14.876075125255182
1858900.0,4.0,3.0,1274.0,49.226207,-123.1121406,0.0,Yes,Yes,No,No,No,No,No,14.435496010847643
1299900.0,2.0,2.0,1079.0,49.226207,-123.1121406,0.0,Yes,Yes,No,No,No,No,No,14.07779866568576
1799900.0,3.0,2.0,1035.0,49.226207,-123.1121406,0.0,Yes,Yes,No,No,No,No,No,14.403242221353837
1269900.0,2.0,2.0,876.0,49.226207,-123.1121406,0.0,Yes,Yes,No,No,No,No,No,14.054449502640395
